job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI12925,ai product manager,46698.0,USD,EN,CT,South Korea,M,South Korea,100,"TensorFlow, SQL, Computer Vision, Azure",Master,0,Gaming,2024-12-10,2025-01-05,2422,9.2,Algorithmic Solutions
AI12926,Data Analyst,177055.0,USD,EX,FT,Switzerland,S,Switzerland,100,,Phd,10,Telecommunications,2024-02-04,2024-02-29,1794,9.5,Neural Networks Co
AI12927,robotics engineer,72665.0,EUR,EN,FT,France,M,France,0,"R, Azure, Java, Statistics, Docker",Master,1,Government,2024-05-16,2024-06-06,978,7.9,DeepTech Ventures
AI12928,ai software engineer,167583.0,EUR,EX,FL,Germany,S,Germany,100,"AWS, R, Data Visualization, Computer Vision, Statistics",,18,Healthcare,2024-09-21,2024-11-14,1518,9.3,Quantum Computing Inc
AI12929,DATA ANALYST,89059.0,USD,SE,FL,Israel,M,Israel,50,"TensorFlow, Linux, Python, Azure, MLOps",Associate,5,Real Estate,2024-09-09,2024-10-17,1017,9.6,Predictive Systems
AI12930,Data Scientsit,40936.0,USD,EN,FT,China,S,China,0,"Docker, Java, Scala, GCP",Master,1,Real Estate,2024-11-27,2025-01-12,765,7.3,Advanced Robotics
AI12931,data scientist,151968.0,GBP,EX,PT,United Kingdom,S,United Kingdom,50,"Statistics, Azure, Mathematics, Python",Master,10,Government,2024-10-09,2024-10-27,1215,5.4,Quantum Computing Inc
AI12932,COMPUTER VISION ENGINEER,178453.0,GBP,EX,FT,United Kingdom,L,Sweden,0,"Spark, Statistics, PyTorch, GCP, Deep Learning",Master,11,Manufacturing,2024-05-16,2024-06-09,2351,6.2,DataVision Ltd
AI12933,Autonomous Systems Engineer,70773.0,USD,MI,PT,Australia,S,United Kingdom,50,"Mathematics, Data Visualization, Spark, SQL, PyTorch",Associate,4,Retail,2025-02-22,2025-03-26,1294,7.0,Future Systems
AI12934,DATA SCIENTIST,62449.0,USD,MI,FL,China,S,China,100,"Docker, Java, Kubernetes",PhD,3,Media,2024-02-21,2024-05-03,1726,6.6,Advanced Robotics
AI12935,ai consultant,110236.0,USD,EX,PT,South Korea,M,South Korea,100,"Spark, Hadoop, GCP",PhD,19,Automotive,2024-11-22,2024-12-25,1871,8.4,Digital Transformation LLC
AI12936,Principal Data Scientist,69727.0,USD,EN,FL,Sweden,S,Sweden,100,"Spark, R, Computer Vision, Deep Learning, Python",Master,1,Consulting,2024-01-11,2024-03-02,1153,10.0,Digital Transformation LLC
AI12937,Research Scientist,176638.0,USD,SE,PT,Singapore,L,Singapore,50,"Hadoop, GCP, MLOps, Computer Vision",Master,8,Energy,2024-08-11,2024-09-15,955,5.7,TechCorp Inc
AI12938,AI Specialist,91647.0,GBP,EN,CT,United Kingdom,L,United Kingdom,50,"Mathematics, SQL, MLOps, GCP, Statistics",Bachelor,1,Gaming,2025-02-13,2025-03-29,786,6.8,Future Systems
AI12939,AI Architect,,USD,MI,PT,Finland,S,South Korea,50,"Data Visualization, SQL, Spark",PhD,4,Consulting,2025-02-16,2025-04-23,2140,7.0,DeepTech Ventures
AI12940,ML OPS ENGINEER,128104.0,USD,EX,CT,Australia,S,Australia,50,"Tableau, Computer Vision, Mathematics, AWS",PhD,17,Healthcare,2024-04-12,2024-05-29,935,6.9,TechCorp Inc
AI12941,HEAD OF AI,72485.0,USD,EN,PT,Australia,M,Australia,100,"Linux, Scala, Mathematics, Azure",Associate,1,Government,2024-04-28,2024-05-22,2399,5.4,Machine Intelligence Group
AI12942,nlp engineer,167076.0,USD,EX,PT,South Korea,L,South Korea,100,"MLOps, AWS, GCP, Java, Scala",Bachelor,12,Real Estate,2025-04-21,2025-06-28,2116,7.0,Algorithmic Solutions
AI12943,NLP Enginner,89217.0,USD,MI,FL,Finland,L,China,0,"Spark, Python, Azure, TensorFlow, Java",Associate,3,Telecommunications,2025-03-29,2025-06-08,1719,5.3,Cognitive Computing
AI12944,Deep Learning Engineer,123207.0,USD,MI,PT,Sweden,L,Sweden,100,"Git, MLOps, Tableau",PhD,4,Finance,2025-02-07,2025-03-22,1635,7.1,Algorithmic Solutions
AI12945,data scientist,52059.0,USD,MI,PT,Japan,S,Japan,50,"Statistics, Python, Mathematics, TensorFlow, Computer Vision",Phd,2,Telecommunications,2025-03-27,2025-04-23,1387,7.4,DataVision Ltd
AI12946,Deep Learning Engineer,97190.0,USD,MI,FL,Singapore,L,Netherlands,0,"AWS, Git, NLP",Master,4,Energy,2024-05-30,2024-07-20,2033,8.4,Smart Analytics
AI12947,ml ops engineer,64138.0,USD,MI,FL,Israel,M,Israel,0,"Kubernetes, Hadoop, NLP, Linux",Master,2,Retail,2025-03-23,2025-04-25,1575,6.2,Advanced Robotics
AI12948,head of ai,80633.0,GBP,EN,CT,United Kingdom,M,United Kingdom,50,"GCP, SQL, Python, Computer Vision, Kubernetes",Bachelor,0,Government,2024-05-14,2024-06-13,879,9.4,DataVision Ltd
AI12949,machine learning researcher,149587.0,USD,SE,FT,Sweden,M,Sweden,100,"Python, Spark, Azure",Bachelor,8,Energy,2024-06-23,2024-07-31,1472,9.2,Future Systems
AI12950,Computer Vision Engineer,244745.0,USD,EX,PT,Sweden,M,Sweden,100,"Deep Learning, R, TensorFlow",PhD,14,Gaming,2025-03-22,2025-04-16,2169,6.4,Machine Intelligence Group
AI12951,ai product manager,67712.0,USD,MI,FT,Israel,L,Israel,50,"Statistics, PyTorch, Linux",PhD,4,Technology,2024-11-30,2024-12-23,1910,5.5,Algorithmic Solutions
AI12952,machine learning engineer,60111.0,USD,EN,PT,Japan,L,Japan,100,"Statistics, Spark, Data Visualization",PhD,1,Telecommunications,2024-06-29,2024-07-18,661,6.1,Cloud AI Solutions
AI12953,Head of AI,159242.0,USD,EX,PT,China,L,China,0,"Deep Learning, Kubernetes, Python, Hadoop",Associate,13,Telecommunications,2024-08-17,2024-10-19,530,9.9,Digital Transformation LLC
AI12954,AI ARCHITECT,,USD,EX,FL,India,S,Switzerland,50,"SQL, Linux, Scala, Statistics, Python",Bachelor,13,Technology,2024-09-10,2024-10-13,951,9.6,Algorithmic Solutions
AI12955,machine learning researcher,117747.0,EUR,SE,PT,Germany,M,Germany,0,"Tableau, Python, TensorFlow, Mathematics",Associate,5,Gaming,2024-09-18,2024-10-04,2095,5.6,Smart Analytics
AI12956,AUTONOMOUS SYSTEMS ENGINEER,63372.0,EUR,EN,FL,Netherlands,L,Netherlands,100,"AWS, Scala, Hadoop, Mathematics, Statistics",Bachelor,0,Retail,2024-06-22,2024-08-05,1758,5.8,Smart Analytics
AI12957,data analyst,87220.0,USD,SE,PT,Israel,S,Ireland,50,"Linux, SQL, Python, Hadoop",PhD,6,Energy,2024-07-05,2024-09-01,1664,5.8,DataVision Ltd
AI12958,autonomous systems engineer,197219.0,EUR,EX,CT,Germany,M,Germany,0,"TensorFlow, Git, Computer Vision, SQL, AWS",Master,11,Energy,2024-07-21,2024-09-24,1587,7.8,Advanced Robotics
AI12959,AI Software Engineer,147884.0,USD,SE,PT,United States,M,United States,0,"PyTorch, Computer Vision, Statistics, MLOps, SQL",PhD,9,Real Estate,2024-05-13,2024-07-24,1048,8.7,Machine Intelligence Group
AI12960,Principal Data Scientist,84613.0,USD,EN,FT,Singapore,M,Singapore,50,"Kubernetes, SQL, Hadoop, GCP",PhD,1,Manufacturing,2024-07-09,2024-08-24,1986,7.7,Advanced Robotics
AI12961,autonomous systems engineer,147756.0,USD,EX,FL,China,M,China,100,"AWS, Docker, NLP, Azure",Phd,16,Education,2024-06-08,2024-08-18,2364,5.5,Future Systems
AI12962,AI Specialist,103538.0,USD,MI,CT,Singapore,L,Singapore,0,"Data Visualization, Azure, Docker, Deep Learning, GCP",Master,2,Media,2024-10-18,2024-11-09,1541,9.9,Digital Transformation LLC
AI12963,PRINCIPAL DATA SCIENTIST,62487.0,USD,MI,FL,India,S,India,50,"Linux, Tableau, Kubernetes",Bachelor,4,Healthcare,2024-09-01,2024-10-12,1573,8.8,Cloud AI Solutions
AI12964,AI Consultant,44191.0,USD,EN,PT,China,L,China,0,"SQL, Docker, Computer Vision, GCP",Phd,0,Technology,2024-06-24,2024-08-31,1535,8.2,AI Innovations
AI12965,machine learning engineer,66161.0,USD,SE,FL,Ireland,S,Ireland,50,"Data Visualization, Git, Computer Vision, Java, Python",Master,8,Media,2025-03-11,2025-05-13,1380,8.1,Smart Analytics
AI12966,Machine Learning Researcher,52724.0,USD,EN,FT,China,M,China,100,"Azure, Git, R, Linux",Master,1,Telecommunications,2025-01-26,2025-02-13,1951,6.0,Neural Networks Co
AI12967,Data Engineer,183610.0,USD,SE,CT,Switzerland,S,Switzerland,100,"AWS, Computer Vision, Azure, MLOps",PhD,9,Energy,2024-01-14,2024-01-29,680,6.2,Neural Networks Co
AI12968,Principal Data Scientsit,209494.0,USD,EX,CT,Canada,M,Canada,100,"Java, NLP, Kubernetes",Bachelor,18,Education,2024-09-05,2024-09-26,2102,7.1,Neural Networks Co
AI12969,research scientist,,USD,EN,CT,Denmark,S,United Kingdom,0,"GCP, Deep Learning, Linux",Associate,0,Retail,2024-02-14,2024-03-28,1247,9.9,Cloud AI Solutions
AI12970,machine learning researcher,191575.0,USD,EX,FL,Australia,M,Australia,0,"Statistics, Git, AWS",Bachelor,10,Automotive,2024-09-02,2024-11-07,1197,8.2,Machine Intelligence Group
AI12971,Deep Learning Engineer,72633.0,USD,EN,FT,Denmark,M,Australia,0,"MLOps, Git, Deep Learning",PhD,0,Finance,2024-04-12,2024-05-25,1648,5.4,Quantum Computing Inc
AI12972,AI Specialist,999999.0,USD,MI,PT,Switzerland,M,Switzerland,100,"Hadoop, Spark, R, SQL, GCP",Bachelor,4,Healthcare,2024-10-16,2024-11-23,2305,8.1,Predictive Systems
AI12973,AI ARCHITECT,164029.0,USD,SE,FT,Switzerland,M,Switzerland,0,"Kubernetes, Java, Deep Learning, NLP",Bachelor,6,Manufacturing,2024-08-20,2024-09-18,2341,6.4,DeepTech Ventures
AI12974,AI Architect,124364.0,EUR,MI,FT,Germany,L,Germany,0,"Git, Spark, Scala",Bachelor,3,Technology,2024-01-28,2024-04-04,1230,8.9,Advanced Robotics
AI12975,ML Ops Engineer,84344.0,EUR,MI,FL,Germany,M,Germany,50,"Kubernetes, Scala, Statistics, Linux, SQL",Associate,2,Education,2024-05-06,2024-06-05,2161,7.0,DeepTech Ventures
AI12976,autonomous systems engineer,88502.0,USD,MI,FT,Canada,L,Canada,100,"Java, Hadoop, Mathematics, Computer Vision, Python",Master,2,Technology,2025-04-22,2025-05-15,1205,9.2,Cloud AI Solutions
AI12977,AI Software Enginner,78601.0,USD,EN,FT,United States,S,United States,100,"Azure, Scala, Linux, Computer Vision, SQL",Master,1,Retail,2025-03-27,2025-06-01,1329,8.9,TechCorp Inc
AI12978,ML Ops Engineer,62274.0,USD,EN,PT,Singapore,L,Singapore,50,"SQL, Git, Mathematics, Data Visualization, Hadoop",Bachelor,0,Retail,2025-02-15,2025-03-29,1579,9.5,Cloud AI Solutions
AI12979,AI Architect,,GBP,EN,CT,United Kingdom,S,United Kingdom,0,"Java, Tableau, R",Associate,1,Energy,2024-05-17,2024-07-16,2376,9.0,TechCorp Inc
AI12980,Machine Learning Engineer,151356.0,USD,EX,PT,Finland,L,Finland,0,"Git, Mathematics, Deep Learning, PyTorch",Master,13,Energy,2024-05-11,2024-07-05,603,6.8,Neural Networks Co
AI12981,AI CONSULTANT,85338.0,USD,MI,FT,Denmark,S,Denmark,50,"Kubernetes, GCP, Scala, Docker, AWS",Master,4,Gaming,2024-05-03,2024-07-12,2172,5.8,Algorithmic Solutions
AI12982,AI Specialist,54995.0,USD,MI,FT,Ireland,M,Ireland,0,"PyTorch, Python, MLOps, NLP",Bachelor,2,Transportation,2024-01-29,2024-04-09,537,7.8,Digital Transformation LLC
AI12983,ML Ops Engineer,118745.0,USD,MI,PT,Sweden,L,Sweden,50,"Tableau, Docker, Hadoop",Bachelor,2,Consulting,2024-01-14,2024-02-02,2216,5.7,Predictive Systems
AI12984,PRINCIPAL DATA SCIENTIST,258992.0,GBP,EX,FL,United Kingdom,M,United Kingdom,100,,Associate,12,Telecommunications,2024-05-05,2024-07-03,1036,9.3,DeepTech Ventures
AI12985,AI Product Manager,272932.0,USD,EX,FL,Denmark,L,Denmark,0,"Linux, Java, Computer Vision, R, Spark",Associate,10,Technology,2024-05-14,2024-06-09,1220,8.6,TechCorp Inc
AI12986,AI PRODUCT MANAGER,89377.0,USD,SE,CT,Finland,L,Finland,0,"Deep Learning, Hadoop, Java, GCP",,9,Consulting,2025-02-02,2025-04-09,1967,9.4,AI Innovations
AI12987,PRINCIPAL DATA SCIENTIST,105831.0,USD,EN,PT,Switzerland,M,Switzerland,100,"Spark, Deep Learning, NLP, PyTorch",Associate,0,Consulting,2025-02-22,2025-04-17,2497,9.8,Advanced Robotics
AI12988,machine learning engineer,173782.0,USD,SE,PT,Norway,M,Norway,0,"Mathematics, TensorFlow, Tableau",Associate,7,Finance,2024-02-07,2024-04-07,524,7.7,Machine Intelligence Group
AI12989,NLP Engineer,,USD,MI,CT,India,S,India,100,"Azure, R, Tableau, Python, Java",PhD,4,Education,2024-01-13,2024-02-24,1950,6.2,Advanced Robotics
AI12990,head of ai,78962.0,EUR,EN,FL,Germany,M,Germany,0,"Kubernetes, GCP, Python, Docker, TensorFlow",PhD,1,Manufacturing,2025-04-12,2025-06-03,2069,9.9,Advanced Robotics
AI12991,computer vision engineer,153206.0,USD,MI,FT,Switzerland,L,Denmark,50,"Git, Azure, Data Visualization, PyTorch, Python",Bachelor,3,Energy,2024-07-18,2024-08-01,1901,6.4,Smart Analytics
AI12992,Machine Learning Engineer,65249.0,USD,EN,FL,Sweden,L,Sweden,0,"Linux, R, AWS, SQL",Master,0,Technology,2024-06-23,2024-07-15,950,8.4,AI Innovations
AI12993,principal data scientist,163180.0,USD,EX,FL,Finland,L,Finland,50,"Python, Git, Mathematics, Statistics",Associate,16,Transportation,2025-04-14,2025-06-22,1823,7.0,Cognitive Computing
AI12994,Machine Learning Engineer,72152.0,USD,SE,CT,Austria,S,Austria,100,"Scala, AWS, Spark",Master,9,Technology,2024-01-30,2024-03-21,1846,5.8,Future Systems
AI12995,ML Ops Engineer,58609.0,USD,EN,FL,Ireland,L,Ireland,100,"Docker, Hadoop, MLOps, Scala, Mathematics",Associate,0,Media,2024-08-28,2024-10-20,1970,6.7,DataVision Ltd
AI12996,Research Scientist,81928.0,EUR,EN,FL,France,L,France,50,"Git, SQL, PyTorch, Scala",Master,1,Retail,2025-03-10,2025-05-22,1397,6.6,Smart Analytics
AI12997,Autonomous Systems Engineer,37110.0,USD,EN,CT,India,M,India,50,"Statistics, Tableau, Hadoop, Git, Linux",Master,0,Media,2025-03-07,2025-04-09,546,6.8,Machine Intelligence Group
AI12998,DATA ENGINEER,151251.0,USD,EX,FL,Australia,M,Australia,100,"R, TensorFlow, Deep Learning, Docker",Master,15,Automotive,2025-03-01,2025-04-23,1030,9.6,DeepTech Ventures
AI12999,AI Software Engineer,87663.0,USD,EX,FL,Finland,S,France,50,,,100,Real Estate,2025-04-25,2025-05-27,746,5.9,Predictive Systems
AI13000,AI RESEARCH SCIENTIST,65277.0,USD,SE,FL,Austria,S,France,100,"Scala, Mathematics, Computer Vision, Tableau, Docker",Associate,6,Healthcare,2025-03-12,2025-04-25,888,7.8,DataVision Ltd
AI13001,Research Scientist,52768.0,USD,MI,FT,Japan,M,Netherlands,0,"Mathematics, Linux, Deep Learning",Associate,3,Automotive,2024-04-07,2024-04-25,1624,7.7,Machine Intelligence Group
AI13002,Machine Learning Researcher,55351.0,USD,EN,PT,China,M,China,0,,Bachelor,1,Manufacturing,2025-02-26,2025-05-01,1861,5.9,Algorithmic Solutions
AI13003,ai architect,70272.0,USD,EN,FL,Denmark,S,Denmark,100,"Azure, R, Python, Docker",Phd,1,Healthcare,2024-08-09,2024-08-27,1375,6.1,DeepTech Ventures
AI13004,principal data scientist,85950.0,USD,EN,FL,Australia,L,Australia,100,"Scala, Hadoop, R, Kubernetes",,0,Education,2025-04-26,2025-06-27,1922,6.3,Cloud AI Solutions
AI13005,ai consultant,149258.0,EUR,EX,PT,Germany,M,Germany,0,"Git, Python, Computer Vision, Statistics",Associate,13,Consulting,2024-05-15,2024-06-11,2201,6.5,DataVision Ltd
AI13006,Research Scientist,51215.0,USD,EN,CT,Australia,S,Australia,50,"Java, Hadoop, Mathematics, Kubernetes",Bachelor,1,Automotive,2025-03-16,2025-05-27,1235,5.0,TechCorp Inc
AI13007,Principal Data Scientsit,155288.0,USD,EX,CT,Austria,S,Austria,100,"Mathematics, Python, Linux",,16,Technology,2024-09-29,2024-12-10,2363,5.2,Machine Intelligence Group
AI13008,ai specialist,82498.0,USD,MI,FL,Austria,L,Austria,100,"Statistics, Tableau, Scala",Phd,2,Telecommunications,2024-08-04,2024-08-31,2349,8.2,Autonomous Tech
AI13009,AUTONOMOUS SYSTEMS ENGINEER,68010.0,USD,MI,CT,Finland,M,Germany,100,"Azure, Tableau, Deep Learning",Associate,2,Finance,2024-09-30,2024-11-09,1058,8.4,Cloud AI Solutions
AI13010,Data Scientist,251004.0,GBP,EX,FT,United Kingdom,M,United Kingdom,50,"Tableau, Hadoop, Linux, Java, Scala",PhD,14,Manufacturing,2024-05-17,2024-07-02,2082,7.5,Smart Analytics
AI13011,principal data scientist,150258.0,GBP,SE,FT,United Kingdom,L,United Kingdom,50,"Data Visualization, R, Java, Hadoop",Associate,9,Government,2024-02-17,2024-04-21,2013,5.1,AI Innovations
AI13012,ML Ops Engineer,114987.0,EUR,MI,PT,Germany,L,Germany,0,"Java, Deep Learning, GCP, Spark",Bachelor,2,Manufacturing,2025-01-08,2025-01-25,1370,9.8,Smart Analytics
AI13013,AI Specialist,79017.0,USD,EN,FL,Sweden,M,Sweden,0,"AWS, PyTorch, Spark, Azure, TensorFlow",Associate,0,Government,2024-06-24,2024-07-10,1706,9.6,Advanced Robotics
AI13014,robotics engineer,80390.0,EUR,EN,FL,France,L,France,50,,Associate,1,Energy,2024-10-11,2024-12-12,823,6.5,Cognitive Computing
AI13015,AI Software Engineer,66202.0,USD,MI,FL,Finland,S,Finland,100,"MLOps, Spark, TensorFlow, Azure",Associate,4,Technology,2024-12-25,2025-01-23,1360,8.9,Cognitive Computing
AI13016,data analyst,85906.0,EUR,MI,CT,Germany,S,Norway,0,"Data Visualization, Scala, Hadoop, Docker, Computer Vision",Nan,2,Telecommunications,2024-08-09,2024-10-13,1670,7.9,Machine Intelligence Group
AI13017,Data Analyst,209819.0,USD,SE,FL,Switzerland,L,Israel,50,"Spark, Linux, Java",Associate,5,Finance,2024-12-31,2025-02-10,2418,8.0,Predictive Systems
AI13018,ai software engineer,71786.0,USD,EN,FL,Sweden,M,Sweden,100,"Kubernetes, Computer Vision, Linux",Master,1,Automotive,2025-02-02,2025-03-21,870,5.1,Autonomous Tech
AI13019,AI Software Engineer,48204.0,USD,EN,PT,China,S,China,100,"SQL, AWS, Tableau, Python",Master,1,Healthcare,2024-01-15,2024-03-13,1691,7.8,AI Innovations
AI13020,RESEARCH SCIENTIST,69583.0,USD,SE,FT,Ireland,S,Israel,50,"Python, Deep Learning, Tableau",,5,Healthcare,2024-12-19,2025-02-23,2208,9.0,Digital Transformation LLC
AI13021,ai consultant,121197.0,USD,SE,FT,India,L,United States,100,"Mathematics, Computer Vision, Java, Git, AWS",Bachelor,5,Technology,2025-01-20,2025-02-12,2062,5.1,AI Innovations
AI13022,data analyst,139649.0,USD,EX,FL,Ireland,L,Ireland,100,"Python, Deep Learning, Tableau, Linux",Bachelor,10,Transportation,2024-10-20,2024-12-28,592,9.4,Cloud AI Solutions
AI13023,Deep Learning Engineer,57122.0,USD,EN,FT,Japan,L,Japan,50,"Python, Kubernetes, Deep Learning, Hadoop, Mathematics",Bachelor,0,Media,2024-04-15,2024-05-05,2140,8.8,Predictive Systems
AI13024,Deep Learning Enginner,109853.0,USD,MI,FL,Switzerland,S,Switzerland,50,"PyTorch, Spark, Python, SQL, Tableau",Master,2,Telecommunications,2024-07-03,2024-07-19,2123,8.2,Algorithmic Solutions
AI13025,AI Architect,89079.0,USD,MI,FL,Australia,L,Sweden,50,,Master,2,Telecommunications,2024-12-02,2025-01-10,544,8.3,Future Systems
AI13026,principal data scientist,191497.0,USD,EX,PT,United States,M,Denmark,50,"Java, Deep Learning, MLOps, Data Visualization",Associate,11,Gaming,2024-03-18,2024-05-17,1394,6.2,Cloud AI Solutions
AI13027,ai architect,172417.0,USD,EX,PT,Singapore,M,Singapore,100,"R, Docker, Data Visualization, Mathematics",Master,14,Government,2025-02-14,2025-04-07,1008,5.4,Algorithmic Solutions
AI13028,AI Architect,127796.0,USD,SE,FT,Australia,L,Australia,50,"Docker, NLP, Python, Azure, AWS",Associate,6,Automotive,2024-07-15,2024-09-01,1892,5.8,Autonomous Tech
AI13029,data analyst,999999.0,USD,SE,PT,Finland,M,Finland,100,"Deep Learning, Linux, Scala, R",,7,Consulting,2024-08-04,2024-08-29,1874,8.9,Algorithmic Solutions
AI13030,COMPUTER VISION ENGINEER,86448.0,USD,SE,CT,Israel,M,Sweden,50,"Docker, PyTorch, MLOps",Associate,8,Retail,2024-09-08,2024-10-12,2493,7.6,Neural Networks Co
AI13031,MACHINE LEARNING RESEARCHER,80394.0,USD,MI,PT,India,L,India,100,"NLP, Hadoop, Linux",PhD,4,Government,2024-12-05,2025-01-07,1538,8.5,DeepTech Ventures
AI13032,Data Engineer,132013.0,USD,EX,PT,Israel,S,Israel,50,"R, PyTorch, NLP",PhD,10,Media,2024-05-27,2024-07-19,582,6.5,Autonomous Tech
AI13033,AI PRODUCT MANAGER,109836.0,EUR,SE,FT,France,M,France,50,"Linux, Spark, Python",Bachelor,9,Manufacturing,2024-03-13,2024-05-10,2060,7.4,DataVision Ltd
AI13034,ai specialist,,USD,EX,FT,Switzerland,S,Switzerland,100,"R, Mathematics, SQL",Master,12,Healthcare,2024-09-13,2024-10-24,1721,6.4,Neural Networks Co
AI13035,AI Product Manager,46856.0,USD,EN,CT,China,S,Finland,100,"Data Visualization, Python, GCP, Computer Vision, Azure",PhD,0,Technology,2024-06-26,2024-09-06,526,9.3,Advanced Robotics
AI13036,PRINCIPAL DATA SCIENTIST,207144.0,EUR,EX,FL,Germany,L,Singapore,100,"AWS, Scala, Data Visualization, Tableau",Bachelor,13,Consulting,2024-04-02,2024-05-09,2262,6.9,Machine Intelligence Group
AI13037,AI Consultant,85320.0,USD,MI,FL,Canada,L,Canada,100,,Associate,2,Energy,2024-11-09,2024-12-22,1187,8.8,Neural Networks Co
AI13038,Data Analyst,133797.0,EUR,SE,PT,Netherlands,S,Netherlands,0,"Data Visualization, GCP, SQL, MLOps, Linux",Bachelor,7,Transportation,2024-07-06,2024-08-15,2379,5.7,AI Innovations
AI13039,ml ops engineer,175708.0,USD,EX,PT,Israel,M,Israel,100,,PhD,15,Healthcare,2024-04-26,2024-06-10,2355,5.5,Smart Analytics
AI13040,AI ARCHITECT,137501.0,USD,EX,FL,Australia,S,Australia,0,"Computer Vision, Tableau, GCP, NLP, PyTorch",Master,13,Education,2024-01-18,2024-03-11,2341,8.3,Neural Networks Co
AI13041,principal data scientist,87334.0,USD,EN,FL,Denmark,L,Denmark,50,"SQL, Tableau, PyTorch",PhD,0,Real Estate,2025-04-17,2025-05-28,1976,8.4,Machine Intelligence Group
AI13042,ai consultant,121847.0,USD,MI,FL,Denmark,S,Denmark,100,"Mathematics, Hadoop, Deep Learning, Azure",Phd,2,Real Estate,2024-05-14,2024-06-05,980,6.6,Quantum Computing Inc
AI13043,Computer Vision Engineer,133884.0,USD,MI,PT,Denmark,M,Denmark,100,"R, MLOps, Scala, Spark, Azure",Master,4,Retail,2025-02-04,2025-03-28,1085,9.5,Predictive Systems
AI13044,DEEP LEARNING ENGINEER,85754.0,USD,EN,FL,Australia,L,Australia,100,"TensorFlow, SQL, Deep Learning, NLP",Bachelor,1,Healthcare,2024-01-01,2024-01-19,1749,7.2,Smart Analytics
AI13045,AI CONSULTANT,86197.0,USD,SE,CT,China,L,China,100,"Kubernetes, PyTorch, NLP, Computer Vision",Associate,7,Healthcare,2025-01-06,2025-02-13,2486,8.4,Autonomous Tech
AI13046,machine learning researcher,113273.0,USD,EX,FL,China,M,China,100,"Linux, Statistics, Scala, Mathematics",Associate,10,Manufacturing,2024-09-14,2024-11-11,1907,7.7,TechCorp Inc
AI13047,AI SPECIALIST,68472.0,USD,MI,FT,Sweden,S,Denmark,0,"Kubernetes, PyTorch, NLP",Phd,4,Government,2025-04-24,2025-06-14,807,7.0,Predictive Systems
AI13048,AUTONOMOUS SYSTEMS ENGINEER,89807.0,EUR,MI,FT,Netherlands,S,United Kingdom,50,"Python, R, Scala, Java, Kubernetes",Master,3,Transportation,2024-06-20,2024-08-14,2135,7.7,Neural Networks Co
AI13049,Data Engineer,92828.0,USD,EN,FT,United States,L,United States,100,"GCP, TensorFlow, Tableau, Kubernetes, Data Visualization",PhD,0,Manufacturing,2024-11-05,2024-12-30,2105,8.6,Predictive Systems
AI13050,ai product manager,54478.0,USD,MI,PT,Ireland,S,Ireland,100,"Deep Learning, Azure, Hadoop, NLP, Computer Vision",Associate,3,Education,2024-02-28,2024-04-15,910,8.3,Neural Networks Co
AI13051,research scientist,52162.0,USD,EN,PT,China,M,Ireland,50,"Python, Git, Data Visualization, Java, Statistics",Associate,1,Consulting,2024-11-25,2024-12-31,620,9.3,Advanced Robotics
AI13052,AI Research Scientist,179847.0,USD,EX,FT,Sweden,M,Norway,50,,Associate,18,Telecommunications,2024-05-04,2024-07-07,769,6.8,Digital Transformation LLC
AI13053,ai architect,126770.0,USD,MI,FT,Switzerland,S,Switzerland,100,"Java, NLP, Kubernetes, R, Spark",Master,3,Healthcare,2024-08-24,2024-10-08,2473,7.2,AI Innovations
AI13054,nlp engineer,52975.0,USD,EN,FL,Canada,S,Israel,50,"PyTorch, R, MLOps, Tableau",Master,1,Media,2024-05-04,2024-05-31,1220,9.6,Cloud AI Solutions
AI13055,ai consultant,,USD,SE,CT,Switzerland,S,Finland,100,"PyTorch, Kubernetes, Python, GCP",Bachelor,8,Finance,2024-07-19,2024-09-13,570,6.1,Smart Analytics
AI13056,AI Consultant,55536.0,USD,EN,FT,Ireland,M,Germany,100,"Azure, SQL, Linux, PyTorch",Associate,0,Energy,2024-09-20,2024-10-25,2383,5.8,Predictive Systems
AI13057,AUTONOMOUS SYSTEMS ENGINEER,204965.0,EUR,EX,FT,Netherlands,S,Netherlands,50,"AWS, Data Visualization, Azure, NLP",Master,17,Automotive,2025-04-02,2025-06-14,907,6.5,Cognitive Computing
AI13058,Data Analyst,267439.0,EUR,EX,PT,France,L,Austria,50,"Hadoop, Python, Kubernetes, Computer Vision",Phd,12,Manufacturing,2025-02-02,2025-02-27,925,5.9,Smart Analytics
AI13059,AI Specialist,156535.0,EUR,EX,FL,Germany,S,Netherlands,50,"Java, SQL, R, Deep Learning",Associate,11,Transportation,2025-04-27,2025-06-10,1699,8.0,TechCorp Inc
AI13060,robotics engineer,,USD,EN,FT,Sweden,S,Sweden,0,"TensorFlow, GCP, Scala",Associate,0,Transportation,2024-03-03,2024-04-12,619,7.4,Cognitive Computing
AI13061,ML OPS ENGINEER,62544.0,EUR,EN,CT,Germany,L,China,0,"Linux, R, Deep Learning",Master,1,Manufacturing,2025-04-25,2025-06-04,1474,6.9,AI Innovations
